NCBI UID,Ensembl ID
80183,ENSG00000102445
7188,ENSG00000082512
51218,ENSG00000182512
148398,ENSG00000187634
113000,ENSG00000007376
83706,ENSG00000149781
10628,ENSG00000265972
1871,ENSG00000112242
89832,ENSG00000166664
51816,ENSG00000093072
54558,ENSG00000132122
9220,
79640,ENSG00000184208
493829,ENSG00000177238
10842,ENSG00000106341
5089,ENSG00000204304
4967,ENSG00000105953
1429,ENSG00000116791
9644,ENSG00000107957
22980,ENSG00000141002
8796,ENSG00000136155
54900,ENSG00000122188
81607,ENSG00000143217
9476,ENSG00000131400
285641,ENSG00000186334
79016,ENSG00000130311
29766,ENSG00000138594
375189,ENSG00000176732
53917,ENSG00000169228
112770,ENSG00000198715
4993,ENSG00000168158
11158,ENSG00000079974
83998,ENSG00000134193
135152,ENSG00000112309
91461,ENSG00000162878
323,ENSG00000163697
2258,ENSG00000129682
22974,ENSG00000088325
9482,ENSG00000170310
111,ENSG00000173175
55228,ENSG00000182013
8550,ENSG00000089022
7518,ENSG00000152422
3984,ENSG00000106683
25963,ENSG00000103978
91653,ENSG00000144857
7940,ENSG00000204482
6892,ENSG00000231925
575,ENSG00000181790
80177,ENSG00000120279
8908,ENSG00000056998
196883,ENSG00000129467
375519,ENSG00000164411
63920,ENSG00000221886
200894,ENSG00000169379
747,ENSG00000134780
284131,ENSG00000173818
80345,ENSG00000196812
4536,ENSG00000198763
402665,ENSG00000142549
1044,ENSG00000113722
10413,ENSG00000137693
441502,ENSG00000196933
54551,ENSG00000254585
9229,ENSG00000170579
30014,ENSG00000198021
3713,ENSG00000163207
6261,ENSG00000196218
23403,ENSG00000177051
114822,ENSG00000158106
51023,ENSG00000163319
79649,ENSG00000129680
100526842,ENSG00000215472
27291,ENSG00000166024
54763,ENSG00000065371
9827,ENSG00000107185
6053,
7181,ENSG00000120798
4704,ENSG00000139180
113835,ENSG00000197134
56034,ENSG00000145431
10621,ENSG00000132664
79823,ENSG00000143919
3145,ENSG00000256269
23255,ENSG00000168502
222553,ENSG00000196376
4360,ENSG00000260314
10245,ENSG00000126768
57582,ENSG00000107147
1612,ENSG00000196730
340267,ENSG00000215018
5080,ENSG00000007372
4152,ENSG00000141644
1420,ENSG00000163254
10077,ENSG00000064201
22989,ENSG00000144821
26515,ENSG00000132286
51447,ENSG00000068745
6605,ENSG00000073584
23067,ENSG00000139718
8559,ENSG00000165630
2063,ENSG00000160113
118,ENSG00000087274
7511,ENSG00000108039
84986,ENSG00000213390
201725,ENSG00000205208
924,ENSG00000173762
221322,ENSG00000146350
57576,ENSG00000117245
339855,ENSG00000174611
5074,ENSG00000177425
119391,ENSG00000065621
375346,ENSG00000213533
10083,ENSG00000006611
11151,ENSG00000102879
3383,ENSG00000090339
55013,ENSG00000005059
27433,ENSG00000160404
171019,ENSG00000145808
2251,ENSG00000111241
80728,ENSG00000147799
23093,ENSG00000119685
64754,ENSG00000185420
147923,ENSG00000197050
63929,ENSG00000196236
92689,ENSG00000197712
50939,ENSG00000081148
2635,ENSG00000117226
6295,ENSG00000130561
284904,ENSG00000133488
7347,ENSG00000118939
81890,ENSG00000213339
54797,ENSG00000130772
87,ENSG00000072110
64102,ENSG00000000005
7175,ENSG00000047410
1282,ENSG00000187498
84343,ENSG00000163755
9672,ENSG00000162512
85291,ENSG00000244537
400569,ENSG00000161920
51478,ENSG00000132196
54936,ENSG00000116863
81631,ENSG00000140941
10874,ENSG00000109255
10048,ENSG00000010017
5883,ENSG00000172613
4951,ENSG00000135175
100287428,
619189,ENSG00000184716
113452,ENSG00000121900
100128327,ENSG00000173626
84171,ENSG00000138131
9440,ENSG00000042429
92014,ENSG00000122696
79020,ENSG00000136197
2894,ENSG00000182771
58191,ENSG00000161921
9024,ENSG00000174672
6850,ENSG00000165025
7982,ENSG00000004866
84515,ENSG00000125885
9818,ENSG00000139496
79444,ENSG00000101197
136371,ENSG00000146926
785,ENSG00000182389
84727,ENSG00000111671
30817,ENSG00000127507
29106,ENSG00000104112
79676,ENSG00000111325
4509,ENSG00000228253
59271,ENSG00000166979
1847,ENSG00000138166
344892,ENSG00000198471
64901,ENSG00000204764
7976,ENSG00000104290
6098,ENSG00000047936
771,ENSG00000074410
27068,ENSG00000138777
401817,ENSG00000242667
8330,ENSG00000275221
26986,ENSG00000070756
7378,ENSG00000183696
79682,ENSG00000151725
59285,ENSG00000130433
613211,ENSG00000205882
63916,ENSG00000062598
8754,ENSG00000168615
9686,ENSG00000144560
55810,ENSG00000065970
388228,ENSG00000188322
10880,ENSG00000148156
4199,ENSG00000065833
100271357,ENSG00000220447
5877,ENSG00000183155
286234,ENSG00000177992
5279,ENSG00000135845
112574,ENSG00000178996
57549,ENSG00000085552
151613,ENSG00000163728
286006,ENSG00000181016
8566,ENSG00000160209
127,ENSG00000198099
54790,ENSG00000168769
64105,ENSG00000123219
8906,ENSG00000213983
80179,ENSG00000278259
7172,ENSG00000137364
148362,ENSG00000162819
5625,ENSG00000100033
1285,ENSG00000169031
57115,ENSG00000163218
646817,ENSG00000230667
2632,ENSG00000114480
5073,ENSG00000140694
148534,ENSG00000152078
66004,ENSG00000180155
10084,ENSG00000102103
375341,ENSG00000188315
11156,ENSG00000184489
55014,ENSG00000136874
285489,ENSG00000175920
3384,ENSG00000108622
2256,ENSG00000161958
27434,ENSG00000122678
23094,ENSG00000105738
64753,ENSG00000128596
55226,ENSG00000135372
2064,ENSG00000141736
84981,ENSG00000186594
51686,ENSG00000143450
7516,ENSG00000196584
923,ENSG00000013725
387856,ENSG00000177875
5241,ENSG00000082175
692094,ENSG00000215183
341346,ENSG00000165935
161882,ENSG00000179588
57571,ENSG00000172508
440275,ENSG00000128829
5087,ENSG00000185630
4155,ENSG00000197971
389336,ENSG00000178776
441161,ENSG00000203907
1427,ENSG00000213139
4969,ENSG00000106809
26512,ENSG00000102786
8798,ENSG00000010219
51440,ENSG00000116983
23060,ENSG00000180357
6602,ENSG00000066117
81609,ENSG00000143376
3142,ENSG00000136630
9478,ENSG00000157782
84975,ENSG00000182544
79018,ENSG00000141034
6430,ENSG00000100650
23252,ENSG00000169914
25999,ENSG00000105270
727738,
1615,ENSG00000115866
53919,ENSG00000139155
10242,ENSG00000197584
57585,ENSG00000007545
340260,ENSG00000164853
54764,ENSG00000019995
6868,ENSG00000151694
27296,ENSG00000124251
360203,ENSG00000204007
9820,ENSG00000044090
23636,ENSG00000213024
7186,ENSG00000127191
4703,ENSG00000183091
56033,ENSG00000131668
1271,ENSG00000122756
10626,ENSG00000221926
146802,ENSG00000180638
149076,ENSG00000160094
1043,ENSG00000169442
54556,ENSG00000071243
326624,ENSG00000172794
29902,ENSG00000204856
3714,ENSG00000184916
23404,ENSG00000130713
51024,ENSG00000214253
114825,ENSG00000170234
58506,ENSG00000126461
339263,ENSG00000212719
10289,ENSG00000114784
91662,ENSG00000142405
3189,ENSG00000096746
55219,ENSG00000204178
120,ENSG00000148700
349114,ENSG00000188185
7529,ENSG00000166913
23299,ENSG00000185963
2867,ENSG00000126262
9681,ENSG00000100150
312,ENSG00000104537
140766,ENSG00000138316
10887,ENSG00000169618
94122,ENSG00000147041
5870,ENSG00000175582
221914,ENSG00000213420
11169,ENSG00000198554
776,ENSG00000157388
8337,ENSG00000288825
219988,ENSG00000166889
79685,ENSG00000164576
130075,ENSG00000258083
389799,ENSG00000188523
5428,ENSG00000140521
1088,ENSG00000124469
442179,ENSG00000220721
92483,ENSG00000171989
153527,ENSG00000146007
8939,ENSG00000107164
80146,ENSG00000115652
9211,ENSG00000108231
782,ENSG00000067191
26149,ENSG00000274349
114026,ENSG00000141946
84720,ENSG00000165282
6259,ENSG00000163785
79671,ENSG00000160703
80380,ENSG00000197646
29101,ENSG00000160075
1840,ENSG00000135144
83737,ENSG00000078747
100129696,ENSG00000242337
150356,ENSG00000100399
6857,ENSG00000067715
9023,ENSG00000138135
55689,ENSG00000163872
23609,ENSG00000075975
79443,ENSG00000163820
4358,ENSG00000115204
118881,ENSG00000165644
84176,ENSG00000002079
144100,ENSG00000166689
9447,ENSG00000163568
79027,ENSG00000197343
2893,ENSG00000152578
9675,ENSG00000101407
64798,ENSG00000155792
54931,ENSG00000174173
10873,ENSG00000151376
161247,ENSG00000139914
5884,ENSG00000152942
1418,ENSG00000168582
90576,ENSG00000196466
4956,ENSG00000155087
727764,ENSG00000277400
1649,ENSG00000175197
390075,ENSG00000181009
92070,ENSG00000196810
9424,ENSG00000099337
152006,ENSG00000137075
285613,ENSG00000164620
84929,ENSG00000130720
157574,ENSG00000214050
9616,ENSG00000114125
392510,
84327,ENSG00000132846
54952,ENSG00000180098
170958,ENSG00000203326
4109,ENSG00000124260
10810,ENSG00000132970
337960,ENSG00000240432
4935,ENSG00000101850
3748,ENSG00000131398
79612,ENSG00000172766
114879,ENSG00000021762
51078,ENSG00000176946
1823,ENSG00000134765
128821,ENSG00000101435
387694,ENSG00000178217
386746,ENSG00000182170
56853,ENSG00000101489
266812,ENSG00000177432
8192,ENSG00000125656
138881,ENSG00000171496
158158,ENSG00000165105
28,ENSG00000175164
54738,ENSG00000163497
6834,ENSG00000148290
9040,ENSG00000130725
222950,ENSG00000166924
6008,ENSG00000229927
342933,ENSG00000197213
8354,ENSG00000275379
715,ENSG00000159403
80317,ENSG00000189298
83592,ENSG00000165568
4599,ENSG00000157601
91057,ENSG00000109881
148930,ENSG00000162456
57149,ENSG00000102897
527,ENSG00000185883
64965,ENSG00000135972
85457,ENSG00000198894
80125,ENSG00000140481
11338,ENSG00000063244
390081,ENSG00000180974
143,ENSG00000102699
2038,ENSG00000166947
8502,ENSG00000144283
81493,ENSG00000162520
6498,ENSG00000136603
2804,ENSG00000173230
55048,ENSG00000167987
22926,ENSG00000118217
167127,ENSG00000168671
5813,ENSG00000185129
729438,ENSG00000274070
91433,ENSG00000166965
54707,ENSG00000142751
8991,ENSG00000143416
6037,ENSG00000169397
9843,ENSG00000089472
4760,ENSG00000162992
1212,ENSG00000175416
10645,ENSG00000110931
57182,ENSG00000151458
440686,ENSG00000273213
119765,ENSG00000175619
5480,ENSG00000168938
4552,ENSG00000124275
10477,ENSG00000170035
1020,ENSG00000164885
56262,ENSG00000136802
25790,ENSG00000213085
26115,ENSG00000170921
3777,ENSG00000171303
54535,ENSG00000204536
23467,ENSG00000221890
6205,ENSG00000142534
338917,ENSG00000119614
56606,ENSG00000109667
83901,ENSG00000187272
146439,ENSG00000162069
10013,ENSG00000094631
1444,ENSG00000204414
116349,ENSG00000221990
9629,ENSG00000291014
219578,ENSG00000182348
55083,ENSG00000162849
84318,ENSG00000120647
3313,ENSG00000113013
54363,ENSG00000101323
78995,ENSG00000125319
79847,ENSG00000138111
6453,ENSG00000205726
222537,ENSG00000249853
23231,ENSG00000091490
84916,ENSG00000141076
51611,ENSG00000117543
7581,ENSG00000189180
143379,ENSG00000165863
402057,ENSG00000232346
128674,ENSG00000101292
1676,ENSG00000160049
10221,ENSG00000173334
5010,ENSG00000013297
11135,ENSG00000128283
57720,ENSG00000148358
2235,ENSG00000066926
26585,ENSG00000166923
22919,ENSG00000101367
6695,ENSG00000152377
343472,ENSG00000143032
55245,ENSG00000101019
940,ENSG00000178562
344657,ENSG00000188306
390882,ENSG00000170923
5222,ENSG00000256713
151648,ENSG00000129810
57512,ENSG00000151025
55621,ENSG00000104907
518,ENSG00000154518
27201,ENSG00000155269
223075,ENSG00000180347
7111,ENSG00000136842
5646,ENSG00000010438
4794,ENSG00000146232
56898,ENSG00000164039
118471,ENSG00000165828
57176,ENSG00000137411
10483,ENSG00000101310
25764,ENSG00000242028
29995,ENSG00000071282
3783,ENSG00000104783
2651,ENSG00000111846
27033,ENSG00000011590
80328,ENSG00000131015
7323,ENSG00000109332
23493,ENSG00000135547
145270,ENSG00000175785
22921,ENSG00000148450
8737,ENSG00000137275
64708,ENSG00000144524
80774,ENSG00000136490
143187,ENSG00000151532
5028,ENSG00000169860
286257,ENSG00000148362
1488,ENSG00000175029
5814,ENSG00000146676
57718,ENSG00000119698
25936,ENSG00000117697
8505,ENSG00000227345
2803,ENSG00000144674
978,ENSG00000158825
81494,ENSG00000134389
127294,ENSG00000142661
7915,ENSG00000112294
55619,ENSG00000135905
8161,ENSG00000121058
3589,ENSG00000095752
85450,ENSG00000148841
27239,ENSG00000250510
124411,ENSG00000197302
80122,ENSG00000176601
158399,ENSG00000173258
8353,ENSG00000274750
712,ENSG00000173372
2669,ENSG00000164949
80310,ENSG00000170962
284958,ENSG00000144130
83595,ENSG00000171056
339451,ENSG00000187961
91050,ENSG00000181982
344805,ENSG00000176040
4758,ENSG00000204386
8195,ENSG00000125863
9047,ENSG00000027869
6833,ENSG00000006071
65078,ENSG00000040608
29959,ENSG00000115216
9275,ENSG00000106635
64398,ENSG00000072415
1824,ENSG00000134755
1018,ENSG00000250506
382,ENSG00000165527
9611,ENSG00000141027
84320,ENSG00000230124
54955,ENSG00000116922
6659,ENSG00000124766
10817,ENSG00000137218
337967,ENSG00000186930
83939,ENSG00000144895
123096,ENSG00000197119
259290,ENSG00000256436
338321,ENSG00000185792
390072,ENSG00000181074
441308,ENSG00000176269
1,ENSG00000121410
10219,ENSG00000139187
116143,ENSG00000243667
53942,ENSG00000149972
9423,ENSG00000065320
55289,ENSG00000153093
3119,ENSG00000179344
23209,ENSG00000100427
3925,ENSG00000117632
51629,ENSG00000013306
5473,ENSG00000163736
388610,ENSG00000253368
197335,ENSG00000161996
57343,ENSG00000131845
10484,ENSG00000100934
25763,ENSG00000187516
3784,ENSG00000053918
29992,ENSG00000085514
27034,ENSG00000151498
7324,ENSG00000170142
55626,ENSG00000110497
284369,ENSG00000179213
7116,ENSG00000188765
51286,ENSG00000184524
5641,ENSG00000100600
4793,ENSG00000104825
283970,ENSG00000196696
57171,ENSG00000167130
112970,ENSG00000198841
2000,ENSG00000102034
947,ENSG00000174059
7572,ENSG00000172466
79088,ENSG00000130818
25909,ENSG00000153207
5225,ENSG00000096088
57515,ENSG00000111897
5017,ENSG00000172818
440023,ENSG00000205864
643965,ENSG00000205116
11132,ENSG00000142330
135138,ENSG00000112530
57727,ENSG00000124160
2232,ENSG00000161513
8708,ENSG00000172318
55070,ENSG00000140543
6692,ENSG00000166145
125950,ENSG00000161847
78992,ENSG00000130733
79840,ENSG00000187736
3126,
23236,ENSG00000182621
7586,ENSG00000106261
168391,ENSG00000106648
51616,ENSG00000187325
84911,ENSG00000161298
4303,ENSG00000184481
340204,ENSG00000204140
10226,ENSG00000105355
1671,ENSG00000164822
4131,ENSG00000131711
53373,ENSG00000186815
220869,ENSG00000147996
1443,ENSG00000213218
10014,ENSG00000108840
642843,ENSG00000187959
55084,ENSG00000112320
26576,ENSG00000184343
6666,ENSG00000177732
170960,ENSG00000182903
1027,ENSG00000111276
89858,ENSG00000254521
25797,ENSG00000115828
56265,ENSG00000088882
128025,ENSG00000162843
727936,ENSG00000172986
8398,ENSG00000184381
3770,ENSG00000182324
29966,ENSG00000196792
26112,ENSG00000198624
54532,ENSG00000145390
100132285,
219927,ENSG00000197345
6202,ENSG00000142937
23460,ENSG00000154262
158160,ENSG00000290439
84549,ENSG00000198042
10,ENSG00000156006
54700,ENSG00000085721
8996,ENSG00000140939
51272,ENSG00000177951
9844,ENSG00000155849
10642,ENSG00000159217
57185,ENSG00000001461
390429,ENSG00000176294
1215,ENSG00000092009
9085,ENSG00000172288
516,ENSG00000159199
7923,ENSG00000204228
64168,ENSG00000123119
80114,ENSG00000122870
56896,ENSG00000157851
126370,ENSG00000094661
5648,ENSG00000127241
57178,ENSG00000108175
147949,ENSG00000198440
63943,ENSG00000204315
283377,ENSG00000176422
375748,ENSG00000182150
442319,ENSG00000214652
8365,ENSG00000158406
80326,ENSG00000135925
126526,ENSG00000160392
110255168,
5822,ENSG00000241945
22917,ENSG00000149506
8701,ENSG00000105877
55079,ENSG00000153266
80742,ENSG00000204576
55845,ENSG00000254999
54997,ENSG00000088992
348094,ENSG00000166839
8533,ENSG00000141030
115704,ENSG00000142459
2009,ENSG00000066629
172,ENSG00000223959
79081,ENSG00000162194
2835,ENSG00000132975
25900,ENSG00000010295
339231,ENSG00000214087
286053,ENSG00000156831
11309,ENSG00000137491
4904,ENSG00000065978
84316,ENSG00000183011
9627,ENSG00000064692
157777,ENSG00000178460
54963,ENSG00000198276
79849,ENSG00000172367
84124,ENSG00000160908
285622,ENSG00000205449
9415,ENSG00000134824
186,ENSG00000180772
79075,ENSG00000136982
84918,ENSG00000120256
3913,ENSG00000172037
1678,ENSG00000126953
391196,ENSG00000177186
9071,ENSG00000134873
19,ENSG00000165029
6039,ENSG00000169413
79411,ENSG00000163521
119559,ENSG00000183605
728379,ENSG00000229579
113251,ENSG00000161813
127064,ENSG00000177201
1812,ENSG00000184845
283383,ENSG00000111452
10479,ENSG00000198689
3779,ENSG00000145936
285074,ENSG00000285793
23469,ENSG00000118482
285848,ENSG00000180316
163126,ENSG00000176396
157313,ENSG00000184661
79623,ENSG00000158089
5213,ENSG00000152556
387804,ENSG00000214376
57523,ENSG00000205978
11336,ENSG00000180104
55274,ENSG00000130024
79882,ENSG00000100722
2036,ENSG00000088367
7544,ENSG00000067646
6496,ENSG00000138083
971,ENSG00000137101
22928,ENSG00000179918
115509,ENSG00000156853
2204,ENSG00000186431
7776,ENSG00000130856
163589,ENSG00000162782
5021,ENSG00000180914
135932,ENSG00000178826
57711,ENSG00000186020
11104,ENSG00000186625
100132247,ENSG00000243716
2660,ENSG00000138379
55422,ENSG00000130844
51082,ENSG00000186184
114883,ENSG00000117859
80319,ENSG00000168772
4597,ENSG00000167508
118672,ENSG00000179988
5445,ENSG00000105854
57147,ENSG00000000457
197131,ENSG00000159459
85459,ENSG00000166004
27230,ENSG00000120742
529,ENSG00000131100
55610,ENSG00000004766
9886,ENSG00000072422
7120,ENSG00000230043
54504,ENSG00000106066
28882,ENSG00000243264
2694,ENSG00000134812
3746,ENSG00000129159
29950,ENSG00000197019
6234,ENSG00000233927
23456,ENSG00000135776
51076,ENSG00000119929
65243,ENSG00000187801
56253,ENSG00000109943
57381,ENSG00000126785
10446,ENSG00000170382
4751,ENSG00000117650
5683,ENSG00000106588
56061,ENSG00000103353
100529063,ENSG00000258643
81831,ENSG00000171208
26,ENSG00000002726
157922,ENSG00000130559
3574,ENSG00000104432
169611,ENSG00000185585
200232,ENSG00000124103
51244,ENSG00000154781
4335,ENSG00000070444
10210,ENSG00000197579
1647,ENSG00000116717
338328,ENSG00000277494
79876,ENSG00000081307
55280,ENSG00000095485
3110,ENSG00000130675
23200,ENSG00000058063
81469,ENSG00000177476
985,
6462,ENSG00000129214
84329,ENSG00000122986
9618,ENSG00000076604
51412,ENSG00000077080
7782,ENSG00000104154
80789,ENSG00000185085
6650,ENSG00000103326
23032,ENSG00000077254
53345,ENSG00000213996
202333,ENSG00000164309
4107,ENSG00000156009
1475,ENSG00000121552
10022,ENSG00000172410
83930,ENSG00000010270
83550,ENSG00000165370
728970,ENSG00000241353
1815,ENSG00000069696
25799,ENSG00000083812
1029,ENSG00000147889
9244,ENSG00000006016
92610,ENSG00000145365
8396,ENSG00000276293
84775,ENSG00000198182
29968,ENSG00000135069
30845,ENSG00000013016
79624,ENSG00000146476
284393,ENSG00000178464
9076,ENSG00000163347
84547,ENSG00000137338
653567,ENSG00000148483
81035,ENSG00000158270
114625,ENSG00000164010
219743,ENSG00000156521
181,ENSG00000159723
9412,ENSG00000152944
3914,ENSG00000196878
400709,ENSG00000161643
79072,ENSG00000124279
345778,ENSG00000177034
10228,ENSG00000135823
391191,ENSG00000187080
10826,ENSG00000170271
149478,ENSG00000222009
390271,ENSG00000284609
90523,ENSG00000146147
137695,ENSG00000167904
26578,ENSG00000134996
84311,ENSG00000278845
9620,ENSG00000075275
54964,ENSG00000143443
6668,ENSG00000167182
348093,ENSG00000166831
8534,ENSG00000175264
170394,ENSG00000171813
175,ENSG00000038002
121536,ENSG00000139154
115703,ENSG00000004777
79086,ENSG00000214046
124044,ENSG00000158792
949,ENSG00000073060
2832,ENSG00000125522
100506084,ENSG00000228696
25907,ENSG00000249992
143384,ENSG00000151893
5019,ENSG00000083720
112714,ENSG00000152086
5825,ENSG00000117528
151473,ENSG00000163053
254778,ENSG00000169085
8706,ENSG00000169255
347,ENSG00000189058
80745,ENSG00000138050
140733,ENSG00000172264
81697,ENSG00000168131
2658,ENSG00000263761
8362,ENSG00000273542
80321,ENSG00000114107
85461,ENSG00000115183
9082,ENSG00000290724
153572,ENSG00000170561
644524,ENSG00000125816
55628,ENSG00000215421
56891,ENSG00000006659
90381,ENSG00000140534
23035,ENSG00000040199
6657,ENSG00000181449
53342,ENSG00000172458
220064,ENSG00000149716
4100,ENSG00000198681
10025,ENSG00000175221
1472,ENSG00000101441
143941,ENSG00000172425
337969,ENSG00000186965
83937,ENSG00000107551
389151,ENSG00000184814
4332,ENSG00000163563
654319,ENSG00000206838
161823,ENSG00000168803
10217,ENSG00000144677
3117,ENSG00000196735
55287,ENSG00000088726
79871,ENSG00000122484
400736,ENSG00000279169
84920,ENSG00000139133
23207,ENSG00000116786
4756,ENSG00000067141
5684,ENSG00000100567
91298,ENSG00000133641
10673,ENSG00000102524
21,ENSG00000167972
9049,ENSG00000110711
6001,ENSG00000148908
9875,ENSG00000142207
2693,ENSG00000121853
28885,ENSG00000241566
54503,ENSG00000177054
26123,ENSG00000119977
29957,ENSG00000085491
3741,ENSG00000130037
23451,ENSG00000115524
64396,ENSG00000244234
6233,ENSG00000143947
65244,ENSG00000123352
51071,ENSG00000023697
56254,ENSG00000155827
89869,ENSG00000139151
1016,ENSG00000145526
5670,ENSG00000242221
256646,ENSG00000184507
10687,ENSG00000240694
57140,ENSG00000142327
27237,ENSG00000130762
284358,ENSG00000176909
3587,ENSG00000110324
55617,ENSG00000089123
9881,ENSG00000168016
65082,ENSG00000139719
7127,ENSG00000185215
2667,ENSG00000229165
27005,ENSG00000143258
55425,ENSG00000133114
114884,ENSG00000144645
51085,ENSG00000009950
5442,ENSG00000099821
91862,ENSG00000140832
55041,ENSG00000115762
8739,ENSG00000135116
2203,ENSG00000165140
378,ENSG00000168374
7771,ENSG00000062370
5026,ENSG00000083454
135935,ENSG00000106410
57716,ENSG00000105227
165679,ENSG00000196542
1486,ENSG00000117151
11103,ENSG00000111615
116985,ENSG00000186635
388077,ENSG00000270505
5214,ENSG00000067057
25938,ENSG00000129493
148753,ENSG00000143340
729603,
57524,ENSG00000167971
91608,ENSG00000270885
11331,ENSG00000215021
153129,ENSG00000177058
26781,ENSG00000277985
79885,ENSG00000163517
55273,ENSG00000166292
644943,ENSG00000189431
7543,ENSG00000005889
6491,ENSG00000123473
976,ENSG00000123146
79019,ENSG00000100162
51673,ENSG00000159713
23253,ENSG00000101745
6431,ENSG00000124193
79825,ENSG00000114654
84148,ENSG00000103510
2091,ENSG00000105202
9479,ENSG00000121653
10243,ENSG00000171723
57584,ENSG00000107863
53918,ENSG00000152684
220202,ENSG00000179774
374868,ENSG00000166377
25998,ENSG00000005700
10071,ENSG00000205277
4968,ENSG00000114026
56664,ENSG00000199990
389337,ENSG00000183111
4154,ENSG00000152601
51441,ENSG00000198492
6603,ENSG00000108604
81608,ENSG00000145216
23061,ENSG00000197226
3371,ENSG00000041982
8799,ENSG00000131779
201181,ENSG00000187595
23405,ENSG00000100697
114824,ENSG00000198883
51025,ENSG00000217930
326625,ENSG00000139428
54557,ENSG00000197860
30012,ENSG00000164438
29903,ENSG00000173581
360030,ENSG00000205857
9821,ENSG00000023287
23637,ENSG00000011454
6055,
7187,ENSG00000131323
200261,ENSG00000233746
6869,ENSG00000115353
54765,ENSG00000166326
27297,ENSG00000241258
150368,ENSG00000177096
128272,ENSG00000142632
10627,ENSG00000101608
122748,ENSG00000176219
197196,ENSG00000179219
1270,ENSG00000242689
4702,ENSG00000119421
100288801,ENSG00000172969
197350,ENSG00000228146
57326,ENSG00000163346
253152,ENSG00000172031
6293,ENSG00000223501
7341,ENSG00000116030
2633,ENSG00000117228
28825,ENSG00000211653
8309,ENSG00000168306
378807,ENSG00000188782
55471,ENSG00000003509
80178,ENSG00000162062
7173,ENSG00000115705
8907,ENSG00000072958
81,ENSG00000130402
55643,ENSG00000133243
729233,ENSG00000204918
1284,ENSG00000134871
5624,ENSG00000115718
7517,ENSG00000126215
2859,ENSG00000178623
922,ENSG00000073754
55227,ENSG00000137269
2065,ENSG00000065361
442523,ENSG00000291119
57570,ENSG00000126814
58538,ENSG00000082126
203074,ENSG00000184647
10085,ENSG00000164176
11157,ENSG00000164167
66005,ENSG00000177830
55829,ENSG00000131871
23095,ENSG00000054523
3385,ENSG00000076662
55015,ENSG00000185246
2257,ENSG00000114279
90321,ENSG00000196214
10618,ENSG00000152291
23608,ENSG00000133606
81061,ENSG00000130538
79442,ENSG00000163827
51228,ENSG00000139433
9022,ENSG00000169583
6856,ENSG00000008282
7984,ENSG00000050327
84513,ENSG00000147535
6258,ENSG00000143171
30811,ENSG00000142149
29100,ENSG00000168701
79670,ENSG00000083223
80381,ENSG00000103855
26974,ENSG00000267508
163175,ENSG00000153902
783,ENSG00000165995
9210,ENSG00000130385
26148,
728118,ENSG00000184923
90113,ENSG00000145198
150165,ENSG00000172967
386724,ENSG00000176020
59277,ENSG00000074527
1841,ENSG00000168393
157724,ENSG00000164893
54930,ENSG00000092036
9674,ENSG00000235750
1419,ENSG00000182187
5885,ENSG00000164754
4957,ENSG00000136811
4359,ENSG00000158887
79026,ENSG00000124942
2892,ENSG00000125675
285671,ENSG00000164197
9446,ENSG00000148834
140767,ENSG00000152954
55816,ENSG00000101134
124222,ENSG00000162073
641654,ENSG00000221932
28442,ENSG00000211949
158798,ENSG00000186471
22944,ENSG00000151657
313,ENSG00000136250
284565,ENSG00000266338
2268,ENSG00000000938
5871,ENSG00000168067
11168,ENSG00000164985
10886,ENSG00000056291
100533105,ENSG00000288602
10288,ENSG00000131042
91663,ENSG00000179820
148738,ENSG00000168509
25953,ENSG00000127838
7528,ENSG00000100811
162605,ENSG00000173908
55218,ENSG00000081177
93134,ENSG00000171469
3188,ENSG00000126945
8560,ENSG00000143753
132949,ENSG00000157426
286464,ENSG00000165164
8938,ENSG00000007516
92482,ENSG00000214413
545,ENSG00000175054
93550,ENSG00000172671
79684,ENSG00000120458
26980,ENSG00000231707
777,ENSG00000198216
8336,ENSG00000278677
1089,ENSG00000105352
333932,ENSG00000203852
59283,ENSG00000142408
130074,ENSG00000152102
5429,ENSG00000170734
63910,ENSG00000101194
10082,ENSG00000183098
83990,ENSG00000136492
5075,ENSG00000125813
66002,ENSG00000186204
123803,ENSG00000157045
23092,ENSG00000145819
64755,ENSG00000140688
201516,ENSG00000180532
55012,ENSG00000092020
3382,ENSG00000003147
2250,ENSG00000138675
84987,ENSG00000178449
925,ENSG00000153563
8558,ENSG00000185324
55220,ENSG00000162873
119,ENSG00000075340
57577,ENSG00000163617
388818,ENSG00000197683
391109,ENSG00000173285
259239,ENSG00000180083
8900,ENSG00000133101
7174,ENSG00000134900
86,ENSG00000136518
54796,ENSG00000173068
55644,ENSG00000092094
57113,ENSG00000069018
5623,ENSG00000125650
541471,ENSG00000172965
122589,ENSG00000240023
148156,ENSG00000167785
5411,ENSG00000100941
126129,ENSG00000169169
63928,ENSG00000166869
6294,ENSG00000160633
2634,ENSG00000162645
6052,
23630,ENSG00000176076
139135,ENSG00000166049
9826,ENSG00000132694
7180,ENSG00000124490
27290,ENSG00000122711
72,ENSG00000163017
54762,ENSG00000178075
1277,ENSG00000108821
10620,ENSG00000179361
4705,ENSG00000130414
127833,ENSG00000143858
10412,ENSG00000164346
1045,ENSG00000165556
4537,ENSG00000198840
1879,ENSG00000164330
157378,ENSG00000164983
79648,ENSG00000147316
51022,ENSG00000023572
